Date,Week,Month,Year,Market Name,Market Type,Commodity,Source,Latitude,Longitude,Location,Bid
08/20/2010,33,8,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.15
12/14/2001,50,12,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.26
05/27/2005,21,5,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.55
01/23/2009,3,1,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.86
11/11/2005,45,11,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.74
06/02/2017,22,5,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.95
06/07/2013,23,6,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),15.54
03/04/2005,9,3,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.06
04/13/2006,15,4,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.37
12/21/2012,51,12,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.27
01/10/2003,1,1,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.51
03/10/2017,10,3,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.68
07/20/2012,29,7,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),17.91
10/21/2005,42,10,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.36
01/26/2001,4,1,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.45
02/28/2014,8,2,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14
07/19/2002,29,7,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.72
08/31/2007,35,8,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.13
06/04/2010,22,6,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.28
02/08/2013,6,2,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.62
07/11/2003,27,7,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.06
04/29/2011,17,4,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.72
07/06/2000,27,7,2000,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.64
11/30/2001,48,11,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.32
04/13/2007,15,4,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7
01/07/2000,1,1,2000,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.59
05/11/2007,19,5,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.15
05/01/2009,17,4,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.86
06/24/2016,25,6,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.85
02/26/2016,8,2,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.46
10/28/2016,43,10,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.68
07/09/2010,27,7,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.03
03/24/2006,12,3,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.41
10/04/2001,40,10,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.27
11/27/2009,47,11,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.32
08/16/2002,33,8,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.86
04/18/2008,16,4,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.14
08/14/2009,32,8,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.61
06/06/2014,22,6,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.7
08/09/2013,32,8,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.26
08/28/2015,34,8,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.95
04/02/2004,13,3,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.32
08/17/2018,33,8,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.4
07/27/2000,30,7,2000,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.41
04/02/2015,13,3,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.74
09/27/2013,39,9,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),12.99
05/26/2017,21,5,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.97
05/20/2005,20,5,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.23
11/06/2009,44,11,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.33
05/31/2013,22,5,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),15.43
03/26/2010,12,3,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.3
12/10/2004,49,12,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.3
05/09/2014,18,5,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.94
03/29/2002,13,3,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.57
06/01/2007,22,5,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.76
09/11/2015,36,9,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.64
10/14/2016,41,10,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.27
07/24/2015,29,7,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.97
09/08/2006,36,9,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.11
04/28/2006,17,4,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.68
05/19/2017,20,5,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.23
03/25/2011,12,3,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.29
05/17/2001,20,5,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.46
09/15/2017,37,9,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.41
04/11/2008,15,4,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),12.82
01/25/2013,4,1,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.52
02/04/2011,5,2,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.99
02/06/2015,5,2,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.61
08/23/2013,34,8,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.58
11/12/2004,45,11,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.07
01/16/2015,2,1,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.75
10/17/2014,41,10,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.27
04/01/2005,13,3,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.91
08/22/2008,34,8,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.02
03/12/2004,10,3,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.53
04/12/2001,15,4,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.25
11/07/2008,45,11,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.81
03/29/2018,13,3,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.91
08/16/2013,33,8,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.96
11/23/2007,47,11,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.38
10/17/2003,41,10,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.12
09/07/2012,36,9,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),17.36
05/23/2014,20,5,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),15.28
12/27/2002,52,12,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.58
08/24/2012,34,8,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),17.71
12/29/2006,52,12,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.64
04/11/2014,14,4,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.64
01/15/2016,2,1,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.77
05/23/2008,21,5,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.26
05/09/2003,18,5,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.3
12/05/2003,48,12,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.49
08/25/2017,34,8,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.18
05/21/2010,20,5,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.21
05/16/2003,19,5,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.31
10/28/2005,43,10,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.38
03/28/2013,12,3,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.21
02/02/2018,5,1,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.42
07/21/2006,29,7,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.43
02/03/2017,5,1,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.93
08/26/2005,34,8,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.82
06/13/2014,23,6,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.34
01/18/2002,3,1,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.31
09/30/2011,39,9,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.47
03/22/2002,12,3,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.5
01/06/2017,1,1,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.67
01/26/2007,4,1,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.74
11/10/2006,45,11,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.31
09/14/2007,37,9,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.91
11/18/2005,46,11,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.47
06/04/2004,22,6,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.43
03/03/2017,9,2,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.96
12/15/2006,50,12,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.38
10/10/2014,40,10,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.98
08/29/2003,34,8,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.01
06/13/2003,23,6,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.05
06/17/2011,24,6,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.31
04/20/2012,16,4,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.28
08/25/2006,34,8,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.1
01/02/2004,52,12,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.83
10/22/2010,42,10,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.71
10/03/2014,39,9,2014,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.8
07/25/2003,29,7,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.58
07/15/2011,28,7,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.92
07/31/2015,30,7,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.89
08/02/2002,31,7,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.57
12/13/2002,50,12,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.6
04/21/2000,16,4,2000,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.13
06/07/2002,23,6,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.04
01/12/2001,2,1,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.63
12/12/2003,49,12,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.63
04/08/2004,14,4,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.75
11/13/2015,45,11,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.5
12/16/2011,50,12,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.11
08/23/2001,34,8,2001,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.76
09/23/2011,38,9,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),12.26
01/21/2005,3,1,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.16
06/24/2005,25,6,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.33
01/07/2005,1,1,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.42
08/11/2006,32,8,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.14
04/01/2011,13,3,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.66
11/19/2010,46,11,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.77
12/17/2004,50,12,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.44
08/10/2018,32,8,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.14
06/26/2009,25,6,2009,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.8
08/06/2010,31,8,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.68
10/03/2008,40,9,2008,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.31
06/19/2015,24,6,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.72
02/03/2006,5,1,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.71
07/02/2015,26,6,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.34
08/27/2010,34,8,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.32
07/29/2005,30,7,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),6.67
05/19/2006,20,5,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.53
05/24/2013,21,5,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),15.06
10/15/2010,41,10,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.52
11/04/2005,44,11,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.62
02/23/2018,8,2,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.99
10/02/2015,39,9,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.52
12/17/2010,50,12,2010,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),12.75
07/15/2016,28,7,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.62
12/23/2005,51,12,2005,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.98
10/21/2011,42,10,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.91
04/07/2017,14,4,2017,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.04
01/16/2004,2,1,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.2
02/06/2004,5,2,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.31
09/18/2015,37,9,2015,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),8.53
07/05/2013,27,7,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),15.78
01/07/2011,1,1,2011,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.29
01/04/2013,1,1,2013,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),13.76
08/17/2007,33,8,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),7.5
06/08/2012,23,6,2012,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),14.19
06/14/2002,24,6,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.92
12/28/2007,52,12,2007,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),11.64
04/19/2002,16,4,2002,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),4.6
05/11/2018,19,5,2018,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),9.66
01/17/2003,2,1,2003,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.48
08/19/2016,33,8,2016,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),10.18
12/23/2004,51,12,2004,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.44
07/07/2006,27,7,2006,Illinois,Elevator Bid,Soybeans,GeoGrain Subscription,40.375496169,-89.33530089,POINT (-89.33530089 40.375496169),5.71
